x,y,V,t
20049,5250.13,350.433,59.29
20051.8,5248.01,350.466,59.3
20054.5,5245.89,350.498,59.31
20057.3,5243.77,350.53,59.32
20060.1,5241.65,350.562,59.33
20062.9,5239.53,350.594,59.34
20065.7,5237.41,350.627,59.35
20068.5,5235.28,350.659,59.36
20071.3,5233.16,350.691,59.37
20074.1,5231.03,350.723,59.38
20076.9,5228.9,350.755,59.39
20079.7,5226.78,350.787,59.4
20082.5,5224.65,350.82,59.41
20085.3,5222.52,350.852,59.42
20088.1,5220.39,350.884,59.43
20090.9,5218.26,350.916,59.44
20093.7,5216.13,350.948,59.45
20096.5,5214,350.981,59.46
20099.3,5211.86,351.013,59.47
20102,5209.73,351.045,59.48
20104.8,5207.59,351.077,59.49
20107.6,5205.46,351.109,59.5
20110.4,5203.32,351.141,59.51
20113.2,5201.19,351.174,59.52
20116,5199.05,351.206,59.53
20118.8,5196.91,351.238,59.54
20121.6,5194.77,351.27,59.55
20124.4,5192.63,351.302,59.56
20127.2,5190.49,351.334,59.57
20130,5188.35,351.366,59.58
20132.7,5186.2,351.398,59.59
20135.5,5184.06,351.43,59.6
20138.3,5181.91,351.462,59.61
20141.1,5179.77,351.494,59.62
20143.9,5177.62,351.526,59.63
20146.7,5175.48,351.559,59.64
20149.5,5173.33,351.591,59.65
20152.3,5171.18,351.623,59.66
20155.1,5169.03,351.655,59.67
20157.8,5166.88,351.687,59.68
20160.6,5164.73,351.719,59.69
20163.4,5162.58,351.751,59.7
20166.2,5160.42,351.783,59.71
20169,5158.27,351.815,59.72
20171.8,5156.12,351.847,59.73
20174.6,5153.96,351.879,59.74
20177.4,5151.81,351.911,59.75
20180.1,5149.65,351.943,59.76
20182.9,5147.49,351.975,59.77
20185.7,5145.33,352.007,59.78
20188.5,5143.17,352.039,59.79
20191.3,5141.01,352.071,59.8
20194.1,5138.85,352.103,59.81
20196.8,5136.69,352.135,59.82
20199.6,5134.53,352.167,59.83
20202.4,5132.37,352.199,59.84
20205.2,5130.2,352.231,59.85
20208,5128.04,352.263,59.86
20210.8,5125.87,352.295,59.87
20213.6,5123.71,352.327,59.88
20216.3,5121.54,352.359,59.89
20219.1,5119.37,352.391,59.9
20221.9,5117.2,352.423,59.91
20224.7,5115.03,352.455,59.92
20227.5,5112.86,352.487,59.93
